latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.75,23.625,349.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),is_day (),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),precipitation (mm),rain (mm),showers (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),pressure_msl (hPa),surface_pressure (hPa)
2026-05-22T11:15,19.3,70,18.4,1,15.1,320,35.6,0.00,0.00,0.00,0.00,2,82,1022.2,981.5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),precipitation_probability (%),evapotranspiration (mm),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_speed_120m (km/h),wind_speed_180m (km/h),wind_direction_10m (°),wind_direction_80m (°),wind_direction_120m (°),wind_direction_180m (°),wind_gusts_10m (km/h),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),soil_temperature_0cm (°C),soil_temperature_6cm (°C),soil_temperature_18cm (°C),soil_temperature_54cm (°C),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),soil_moisture_3_to_9cm (m³/m³),soil_moisture_9_to_27cm (m³/m³),soil_moisture_27_to_81cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2026-05-22T10:00,18.4,74,0.00,0,0.28,16.0,23.4,23.9,24.4,314,315,315,315,37.1,89,51,78,0,21.0,17.6,15.0,13.8,0.215,0.221,0.231,0.257,0.295,530.0,241.0,289.0,274.5,530.0,1172.2,539.3,245.2,294.1,279.3,539.3,1192.7
2026-05-22T11:00,18.9,71,0.00,3,0.25,15.3,23.0,24.0,24.6,317,319,320,321,36.4,86,44,73,0,20.0,18.0,15.3,13.8,0.215,0.220,0.231,0.257,0.295,434.0,162.0,272.0,181.2,434.0,1193.8,430.8,160.8,270.0,179.9,430.8,1185.1
2026-05-22T12:00,20.7,65,0.00,3,0.29,14.7,20.5,21.3,21.9,329,329,330,330,33.8,71,37,54,5,23.7,18.7,15.5,13.8,0.212,0.219,0.230,0.256,0.294,572.0,277.0,295.0,319.6,572.0,1157.2,553.6,268.1,285.5,309.3,553.6,1119.9
2026-05-22T13:00,21.3,61,0.00,3,0.32,15.6,22.2,23.0,23.3,331,333,333,333,35.3,58,40,35,0,23.7,19.7,15.8,13.8,0.209,0.217,0.229,0.256,0.294,608.0,347.0,261.0,435.0,608.0,1064.9,571.8,326.4,245.5,409.2,571.8,1001.5
2026-05-22T14:00,21.3,60,0.00,3,0.29,14.3,21.3,21.9,22.3,335,336,337,337,35.3,51,41,20,0,22.0,20.0,16.2,13.8,0.207,0.216,0.229,0.255,0.294,508.0,306.0,202.0,442.5,508.0,923.2,461.2,277.8,183.4,401.7,461.2,838.1
2026-05-22T15:00,21.3,60,0.00,0,0.23,14.5,22.6,23.7,24.0,333,335,336,336,32.0,45,36,15,0,21.8,19.8,16.5,13.9,0.206,0.214,0.228,0.255,0.294,372.0,229.0,143.0,412.2,372.0,741.8,321.3,197.8,123.5,356.0,321.3,640.7
2026-05-22T16:00,21.0,62,0.00,0,0.18,13.2,22.1,23.7,24.5,331,332,334,334,32.4,49,31,33,1,20.6,19.6,16.7,13.9,0.206,0.213,0.228,0.255,0.294,297.0,177.0,120.0,443.4,297.0,533.0,235.7,140.4,95.2,351.8,235.7,422.9
2026-05-22T17:00,20.5,63,0.00,0,0.08,8.1,15.4,18.8,21.7,315,323,328,333,28.8,48,37,31,0,18.8,19.0,16.8,13.9,0.207,0.213,0.227,0.254,0.294,142.0,69.0,73.0,296.1,142.0,311.1,91.0,44.2,46.8,189.9,91.0,199.5
2026-05-22T18:00,18.9,67,0.00,5,0.03,5.7,13.3,14.8,18.2,288,311,317,330,19.8,47,10,37,12,16.8,18.2,16.9,13.9,0.209,0.214,0.227,0.254,0.293,28.0,6.0,22.0,66.8,28.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T19:00,17.4,72,0.00,5,0.02,4.0,9.2,10.4,13.6,270,318,326,343,14.8,14,5,9,0,15.2,17.1,16.9,13.9,0.210,0.214,0.227,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T20:00,16.4,75,0.00,3,0.01,3.4,5.9,7.2,10.1,238,322,342,6,10.1,66,52,44,0,14.6,16.3,16.7,13.9,0.212,0.215,0.227,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T21:00,15.4,81,0.00,0,0.01,3.9,4.6,5.4,8.7,236,321,356,24,9.0,27,25,19,0,14.0,15.7,16.6,14.0,0.213,0.216,0.227,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T22:00,14.2,86,0.00,0,-0.00,4.3,4.3,5.4,9.4,228,318,4,40,10.4,23,23,0,0,13.1,15.1,16.4,14.0,0.214,0.217,0.227,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T23:00,13.6,88,0.00,0,-0.00,4.3,3.8,5.2,10.2,222,319,16,48,10.4,28,26,4,0,12.6,14.6,16.1,14.0,0.215,0.217,0.227,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T00:00,13.1,89,0.00,0,-0.00,4.3,3.6,5.1,10.0,222,307,8,41,10.4,29,26,16,0,12.2,14.2,15.9,14.0,0.216,0.218,0.228,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T01:00,12.6,91,0.00,0,-0.00,4.6,6.0,6.8,9.4,231,303,342,18,10.4,17,14,13,0,11.8,13.8,15.6,14.0,0.217,0.219,0.228,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T02:00,12.1,91,0.00,0,-0.00,4.8,7.1,7.9,10.6,228,300,336,10,11.2,19,7,9,7,11.4,13.4,15.3,14.0,0.218,0.220,0.228,0.254,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T03:00,11.8,91,0.00,0,-0.00,4.9,6.3,7.6,13.4,216,301,352,31,12.2,29,9,12,14,11.1,13.1,15.1,14.0,0.219,0.220,0.228,0.254,0.293,1.0,0.0,1.0,0.0,0.0,4.0,10.2,0.0,10.2,0.0,0.0,40.8
2026-05-23T04:00,12.4,90,0.00,0,0.01,4.6,5.9,8.4,13.3,225,313,7,33,12.2,1,1,0,0,12.8,13.0,14.8,14.0,0.219,0.221,0.228,0.253,0.293,60.0,23.0,37.0,206.0,60.0,148.7,104.4,40.0,64.4,358.3,104.4,258.7
2026-05-23T05:00,14.7,85,0.00,0,0.03,3.9,6.0,9.4,14.5,248,335,18,35,10.8,3,0,1,2,16.5,13.8,14.7,14.0,0.219,0.221,0.229,0.253,0.293,201.0,127.0,74.0,457.3,201.0,370.7,261.5,165.2,96.3,594.9,261.5,482.2
2026-05-23T06:00,17.4,73,0.00,0,0.11,4.1,6.8,10.5,13.4,345,360,31,36,12.2,3,0,1,2,20.2,15.5,14.6,14.0,0.218,0.221,0.229,0.253,0.292,372.0,274.0,98.0,619.2,372.0,590.6,438.4,322.9,115.5,729.8,438.4,696.1
2026-05-23T07:00,19.0,52,0.00,0,0.25,9.7,13.0,13.6,13.8,39,39,40,41,23.0,1,0,0,1,21.6,17.2,14.8,14.0,0.214,0.220,0.228,0.253,0.292,541.0,426.0,115.0,716.5,541.0,793.6,603.9,475.5,128.4,799.8,603.9,885.8
2026-05-23T08:00,19.8,54,0.00,0,0.35,10.5,13.8,14.3,14.5,41,43,43,44,25.2,1,1,1,0,23.7,18.5,15.1,14.0,0.210,0.218,0.228,0.252,0.292,692.0,570.0,122.0,787.8,692.0,965.7,744.1,612.9,131.2,847.1,744.1,1038.5
2026-05-23T09:00,21.0,50,0.00,0,0.39,10.2,12.7,13.2,13.5,42,43,43,44,25.2,0,0,0,0,25.5,19.9,15.4,14.0,0.205,0.215,0.227,0.252,0.292,804.0,678.0,126.0,826.1,804.0,1095.4,839.4,707.9,131.5,862.5,839.4,1143.6
2026-05-23T10:00,22.0,48,0.00,0,0.43,10.0,12.0,12.5,12.5,38,39,39,39,24.5,5,0,0,5,27.0,21.1,15.9,14.0,0.199,0.212,0.226,0.251,0.292,875.0,747.0,128.0,849.4,875.0,1173.7,890.3,760.0,130.2,864.3,890.3,1194.2
2026-05-23T11:00,22.8,45,0.00,0,0.44,10.5,12.3,12.8,12.8,31,32,32,32,24.5,12,5,0,8,27.7,22.2,16.4,14.0,0.194,0.209,0.225,0.251,0.291,901.0,773.0,128.0,863.1,901.0,1195.3,894.5,767.4,127.1,856.8,894.5,1186.7
2026-05-23T12:00,23.0,45,0.00,0,0.41,10.8,13.2,13.7,13.7,21,22,23,23,25.6,53,33,25,11,25.8,22.6,16.9,14.0,0.190,0.206,0.224,0.250,0.291,785.0,566.0,219.0,651.8,785.0,1158.8,759.8,547.8,212.0,630.9,759.8,1121.6
2026-05-23T13:00,23.0,45,0.00,0,0.34,9.4,11.6,12.0,12.0,18,16,16,16,25.9,52,39,33,3,25.8,22.4,17.4,14.0,0.187,0.203,0.223,0.249,0.291,621.0,375.0,246.0,469.2,621.0,1066.7,584.2,352.8,231.4,441.3,584.2,1003.5
2026-05-23T14:00,23.2,45,0.00,0,0.32,10.5,13.7,13.7,14.1,4,5,3,3,24.8,63,20,48,7,25.1,22.5,17.7,14.1,0.185,0.201,0.221,0.249,0.290,587.0,378.0,209.0,545.2,587.0,925.3,533.1,343.3,189.8,495.1,533.1,840.4
2026-05-23T15:00,22.7,46,0.00,0,0.24,10.4,14.4,14.8,15.1,346,347,347,348,26.6,13,5,9,2,23.1,21.8,18.1,14.1,0.185,0.200,0.220,0.249,0.290,386.0,233.0,153.0,417.8,386.0,744.2,333.7,201.4,132.3,361.2,333.7,643.4
2026-05-23T16:00,22.6,47,0.00,0,0.18,8.0,12.2,12.5,13.3,342,341,342,341,23.4,48,0,0,48,22.4,21.3,18.3,14.1,0.185,0.199,0.220,0.248,0.290,314.0,211.0,103.0,525.5,314.0,535.8,249.6,167.7,81.9,417.8,249.6,425.9
2026-05-23T17:00,21.9,49,0.00,0,0.09,9.3,17.2,19.2,20.5,324,327,330,332,20.2,83,0,0,83,20.0,20.7,18.4,14.2,0.187,0.198,0.219,0.248,0.290,156.0,89.0,67.0,377.9,156.0,314.3,100.7,57.4,43.2,243.9,100.7,202.8
2026-05-23T18:00,20.0,53,0.00,0,0.04,5.3,12.8,15.0,21.1,298,320,325,335,20.9,99,0,92,99,17.7,19.6,18.4,14.2,0.189,0.198,0.219,0.248,0.290,30.0,6.0,24.0,65.9,30.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T19:00,18.5,60,0.00,0,0.03,4.3,10.7,12.8,18.2,265,315,322,333,13.3,29,17,21,0,15.8,18.4,18.3,14.2,0.191,0.199,0.218,0.248,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T20:00,17.1,65,0.00,0,0.02,4.7,9.4,11.1,14.5,238,313,324,337,11.9,54,40,44,0,15.1,17.3,18.1,14.3,0.193,0.199,0.218,0.248,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T21:00,15.9,73,0.00,0,0.02,4.2,9.1,11.2,14.0,250,326,345,359,11.9,64,43,55,0,14.7,16.7,17.8,14.3,0.194,0.200,0.218,0.248,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T22:00,15.5,74,0.00,0,0.01,2.2,7.2,9.7,12.0,270,18,27,39,10.4,67,46,59,0,14.1,16.1,17.6,14.3,0.196,0.201,0.218,0.248,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-23T23:00,15.3,74,0.00,0,0.01,1.8,5.0,6.6,8.7,281,30,41,60,6.5,77,40,66,0,13.7,15.7,17.3,14.3,0.198,0.202,0.218,0.248,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T00:00,14.5,78,0.00,0,-0.00,2.9,2.5,4.3,7.0,240,8,42,69,6.8,74,46,64,0,13.4,15.3,17.0,14.3,0.199,0.203,0.218,0.247,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T01:00,13.7,85,0.00,0,0.01,3.3,2.3,3.5,5.9,221,342,24,52,7.9,72,46,62,0,13.1,14.9,16.7,14.4,0.200,0.203,0.218,0.247,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T02:00,13.1,86,0.00,0,0.01,3.3,3.2,4.7,6.5,221,333,9,34,7.9,44,37,28,0,12.0,14.5,16.4,14.4,0.201,0.204,0.218,0.247,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T03:00,12.4,87,0.00,0,-0.00,3.6,3.1,4.8,6.6,217,339,13,29,8.3,30,30,0,0,11.5,14.0,16.1,14.4,0.202,0.205,0.218,0.247,0.289,1.0,0.0,1.0,0.0,1.0,4.6,9.5,0.0,9.5,0.0,9.5,43.8
2026-05-24T04:00,12.7,87,0.00,0,0.01,3.6,2.7,4.9,7.0,217,337,17,35,9.4,36,36,0,0,13.3,13.8,15.8,14.4,0.203,0.206,0.218,0.247,0.289,61.0,20.0,41.0,176.1,61.0,151.5,105.2,34.5,70.7,303.7,105.2,261.3
2026-05-24T05:00,14.8,82,0.00,0,0.04,3.4,4.1,5.1,6.6,252,315,356,22,9.4,43,36,0,9,16.9,14.5,15.6,14.4,0.203,0.206,0.218,0.247,0.289,194.0,104.0,90.0,371.9,194.0,373.1,251.9,135.0,116.9,482.9,251.9,484.5
2026-05-24T06:00,17.1,65,0.00,0,0.12,2.8,3.1,4.0,6.0,310,315,350,17,10.8,11,10,0,2,20.1,16.0,15.5,14.4,0.202,0.206,0.218,0.247,0.289,367.0,248.0,119.0,558.2,367.0,592.7,432.2,292.1,140.1,657.4,432.2,698.0
2026-05-24T07:00,18.9,53,0.00,0,0.23,4.0,4.3,4.7,4.7,360,360,360,360,10.8,6,3,0,4,22.8,17.8,15.6,14.4,0.198,0.206,0.218,0.247,0.289,547.0,421.0,126.0,706.2,547.0,795.4,610.3,469.8,140.6,788.0,610.3,887.5
2026-05-24T08:00,20.1,49,0.00,0,0.33,6.2,7.2,7.2,7.2,7,6,6,6,15.5,17,3,0,15,24.7,19.4,15.9,14.4,0.194,0.204,0.217,0.246,0.289,697.0,556.0,141.0,766.9,697.0,967.3,749.3,597.7,151.6,824.4,749.3,1040.0
2026-05-24T09:00,21.2,46,0.00,0,0.40,7.2,8.6,8.6,8.6,360,360,358,358,18.0,6,0,0,6,26.4,20.7,16.2,14.4,0.188,0.201,0.217,0.245,0.288,817.0,690.0,127.0,839.3,817.0,1096.8,852.9,720.3,132.6,876.2,852.9,1145.0
2026-05-24T10:00,22.1,46,0.00,0,0.43,9.7,11.5,11.6,12.0,345,346,344,344,23.0,9,2,0,7,27.4,21.9,16.7,14.4,0.183,0.199,0.216,0.245,0.288,886.0,755.0,131.0,857.2,886.0,1175.1,901.5,768.2,133.3,872.2,901.5,1195.6
2026-05-24T11:00,22.7,44,0.00,0,0.44,11.6,14.7,14.7,15.0,338,338,338,339,28.1,40,32,0,11,27.2,22.6,17.1,14.4,0.178,0.196,0.215,0.244,0.288,892.0,726.0,166.0,809.3,892.0,1196.8,885.6,720.8,164.8,803.5,885.6,1188.1
2026-05-24T12:00,22.9,41,0.00,0,0.42,12.5,15.6,15.9,16.3,342,341,342,342,29.9,50,25,0,28,26.8,22.9,17.6,14.4,0.173,0.193,0.213,0.244,0.288,852.0,672.0,180.0,772.6,852.0,1160.4,824.7,650.5,174.2,747.9,824.7,1123.3
2026-05-24T13:00,23.0,40,0.00,0,0.38,12.1,15.5,15.8,16.2,348,348,348,348,29.5,56,16,41,19,26.1,22.9,18.0,14.4,0.169,0.190,0.212,0.243,0.287,765.0,578.0,187.0,721.6,765.0,1068.5,719.8,543.9,176.0,679.0,719.8,1005.4
2026-05-24T14:00,22.9,43,0.00,0,0.34,11.4,15.0,15.3,15.7,349,350,351,351,28.4,30,30,0,0,25.2,22.8,18.4,14.5,0.167,0.188,0.211,0.242,0.287,651.0,507.0,144.0,729.3,651.0,927.4,591.5,460.7,130.8,662.6,591.5,842.6
2026-05-24T15:00,22.7,42,0.00,0,0.28,11.7,16.5,16.9,17.2,342,344,344,344,28.1,9,9,0,0,23.6,22.4,18.6,14.5,0.166,0.186,0.210,0.242,0.287,498.0,377.0,121.0,673.6,498.0,746.7,430.9,326.2,104.7,582.8,430.9,646.0
2026-05-24T16:00,22.6,43,0.00,0,0.19,11.2,17.8,18.9,19.4,315,317,318,320,26.3,1,0,0,1,22.3,21.8,18.8,14.5,0.166,0.185,0.209,0.242,0.287,330.0,239.0,91.0,592.0,330.0,538.6,262.8,190.3,72.5,471.4,262.8,428.9
2026-05-24T17:00,21.6,47,0.00,0,0.09,12.1,21.8,23.7,25.2,307,309,311,312,28.4,1,1,1,0,19.8,20.9,18.9,14.6,0.168,0.184,0.209,0.242,0.287,158.0,91.0,67.0,382.4,158.0,317.4,102.6,59.1,43.5,248.4,102.6,206.2
2026-05-24T18:00,19.9,50,0.00,0,0.05,8.6,17.5,19.7,25.0,272,289,294,306,26.3,66,0,0,66,17.6,19.7,18.9,14.6,0.170,0.184,0.208,0.241,0.286,35.0,12.0,23.0,130.1,35.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T19:00,18.3,56,0.00,0,0.03,7.0,15.3,17.6,22.4,249,279,285,298,20.9,1,0,0,1,16.3,18.6,18.8,14.6,0.172,0.184,0.208,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T20:00,17.1,62,0.00,0,0.03,6.6,15.2,17.4,22.4,241,275,283,296,18.4,0,0,0,0,15.4,17.7,18.5,14.7,0.173,0.185,0.208,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T21:00,16.2,67,0.00,0,0.02,6.4,13.7,16.3,21.7,227,275,284,299,18.4,100,0,0,100,14.7,17.0,18.3,14.7,0.175,0.185,0.208,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T22:00,15.7,71,0.00,0,0.02,6.1,12.3,15.6,21.6,225,277,289,303,17.6,88,0,76,58,14.9,16.4,18.0,14.7,0.177,0.186,0.207,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24T23:00,15.6,72,0.00,0,0.02,6.4,12.4,15.8,22.0,223,280,291,305,17.3,79,0,77,19,14.7,16.2,17.7,14.7,0.178,0.186,0.207,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T00:00,15.7,72,0.00,0,0.02,6.6,13.8,17.5,22.7,225,279,289,299,18.4,80,0,65,49,14.9,16.0,17.4,14.7,0.179,0.187,0.207,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T01:00,15.6,73,0.00,0,0.02,6.0,15.1,18.1,23.3,237,288,293,302,17.6,95,0,63,82,14.3,15.8,17.2,14.8,0.180,0.187,0.207,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T02:00,15.6,73,0.00,0,0.02,5.8,16.8,20.0,26.8,248,293,296,303,18.0,49,2,40,12,14.0,15.6,16.9,14.8,0.181,0.188,0.207,0.241,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T03:00,15.7,72,0.00,0,0.02,6.9,20.1,23.9,31.9,264,297,301,307,19.4,51,0,49,6,14.1,15.3,16.7,14.8,0.182,0.188,0.207,0.241,0.286,1.0,0.0,1.0,0.0,1.0,5.3,8.9,0.0,8.9,0.0,8.9,46.7
2026-05-25T04:00,17.2,68,0.00,0,0.04,9.4,21.7,25.8,32.5,274,291,295,301,24.5,33,9,0,24,16.0,15.4,16.5,14.8,0.182,0.189,0.207,0.241,0.286,60.0,20.0,40.0,173.0,60.0,154.2,102.6,34.2,68.4,295.9,102.6,263.8
2026-05-25T05:00,18.9,65,0.00,0,0.07,12.0,20.9,24.0,29.5,291,294,296,300,29.5,17,4,0,14,19.3,16.3,16.4,14.8,0.183,0.189,0.207,0.240,0.286,199.0,116.0,83.0,412.1,199.0,375.4,257.9,150.4,107.6,534.1,257.9,486.6
2026-05-25T06:00,19.7,67,0.00,0,0.18,15.8,26.1,27.7,28.8,297,298,298,299,35.3,75,0,0,75,21.0,17.6,16.4,14.8,0.181,0.189,0.207,0.240,0.286,359.0,237.0,122.0,531.5,359.0,594.7,422.5,278.9,143.6,625.5,422.5,699.9
2026-05-25T07:00,20.5,63,0.00,0,0.26,17.4,26.1,27.1,27.9,300,300,300,300,38.5,100,0,0,100,22.7,18.7,16.5,14.8,0.179,0.188,0.206,0.240,0.285,520.0,369.0,151.0,617.4,520.0,797.1,580.0,411.6,168.4,688.7,580.0,889.1
2026-05-25T08:00,21.5,58,0.00,1,0.33,17.6,25.9,26.9,27.2,305,305,305,305,39.6,100,0,0,100,24.3,19.8,16.7,14.8,0.175,0.187,0.206,0.239,0.285,663.0,472.0,191.0,649.8,663.0,968.8,712.7,507.3,205.3,698.4,712.7,1041.4
2026-05-25T09:00,22.3,51,0.00,2,0.38,18.6,27.1,27.8,28.3,311,311,310,310,41.8,100,0,0,100,25.4,20.8,17.0,14.8,0.171,0.185,0.205,0.238,0.285,761.0,526.0,235.0,638.8,761.0,1098.2,794.4,549.1,245.3,666.8,794.4,1146.4
2026-05-25T10:00,23.1,44,0.00,2,0.41,19.6,28.5,29.3,30.0,316,316,315,316,43.9,85,0,0,85,26.2,21.6,17.3,14.8,0.166,0.183,0.204,0.238,0.285,833.0,588.0,245.0,666.6,833.0,1176.4,847.5,598.3,249.3,678.2,847.5,1196.9
2026-05-25T11:00,23.7,41,0.00,3,0.43,19.6,28.8,29.6,30.3,317,318,318,317,44.3,89,0,0,89,26.8,22.3,17.7,14.8,0.161,0.181,0.203,0.237,0.284,867.0,652.0,215.0,725.7,867.0,1198.1,860.8,647.4,213.5,720.5,860.8,1189.6
2026-05-25T12:00,24.1,37,0.00,3,0.42,20.2,29.6,30.9,31.4,320,320,320,320,45.4,100,0,0,100,26.9,22.8,18.1,14.8,0.156,0.178,0.202,0.237,0.284,845.0,664.0,181.0,762.1,845.0,1162.0,818.1,642.8,175.2,737.8,818.1,1124.9
2026-05-25T13:00,24.1,36,0.00,3,0.40,20.3,30.6,31.9,32.1,323,323,323,323,45.4,96,0,0,96,26.2,22.9,18.4,14.9,0.153,0.176,0.201,0.236,0.284,762.0,578.0,184.0,720.2,762.0,1070.3,717.2,544.0,173.2,677.8,717.2,1007.4
2026-05-25T14:00,23.8,38,0.00,2,0.37,19.7,31.4,32.7,32.7,325,326,326,326,45.0,92,0,0,92,24.9,22.7,18.7,14.9,0.151,0.174,0.200,0.236,0.283,636.0,448.0,188.0,642.8,636.0,929.5,578.1,407.2,170.9,584.3,578.1,844.9
2026-05-25T15:00,23.2,39,0.00,2,0.33,18.5,30.6,32.2,33.0,327,328,328,328,42.8,88,0,0,88,23.4,22.3,19.0,14.9,0.150,0.172,0.199,0.235,0.283,487.0,318.0,169.0,566.1,487.0,749.0,421.7,275.3,146.3,490.2,421.7,648.6
2026-05-25T16:00,22.3,40,0.00,1,0.26,15.4,27.4,30.3,33.5,327,330,332,333,38.2,67,0,0,67,21.4,21.6,19.1,15.0,0.150,0.171,0.199,0.235,0.283,328.0,202.0,126.0,497.6,328.0,541.3,261.6,161.1,100.5,396.9,261.6,431.8
2026-05-25T17:00,21.2,41,0.00,0,0.18,11.4,22.9,27.7,34.1,325,332,335,338,32.0,46,0,0,46,19.1,20.7,19.2,15.0,0.152,0.171,0.198,0.234,0.283,177.0,103.0,74.0,428.5,177.0,320.5,115.7,67.3,48.4,280.0,115.7,209.4
2026-05-25T18:00,19.9,44,0.00,0,0.11,7.9,19.3,25.1,33.6,321,331,336,341,26.6,25,0,0,25,17.2,19.8,19.1,15.0,0.153,0.171,0.198,0.234,0.283,52.0,29.0,23.0,310.4,52.0,101.7,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T19:00,18.5,50,0.00,0,0.07,6.2,17.3,22.6,31.5,306,324,331,338,22.3,17,0,0,17,15.9,18.8,19.0,15.0,0.155,0.171,0.198,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T20:00,17.0,58,0.00,0,0.05,5.9,16.6,20.5,28.2,284,312,321,330,18.7,8,0,0,8,15.0,17.7,18.7,15.1,0.156,0.171,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T21:00,15.8,64,0.00,0,0.03,6.1,16.7,19.4,25.9,267,303,310,322,16.2,0,0,0,0,14.2,16.8,18.4,15.1,0.158,0.171,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T22:00,15.1,68,0.00,0,0.02,6.3,16.1,18.7,23.9,257,297,304,315,15.5,0,0,0,0,13.6,16.1,18.1,15.1,0.159,0.172,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25T23:00,14.6,70,0.00,0,0.02,6.0,15.8,18.4,22.6,253,291,298,307,16.2,0,0,0,0,13.1,15.7,17.8,15.1,0.161,0.172,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26T00:00,14.2,72,0.00,0,0.02,5.8,15.1,17.7,21.8,248,288,294,301,16.6,0,0,0,0,12.7,15.2,17.5,15.1,0.162,0.173,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26T01:00,13.4,75,0.00,0,0.01,5.5,14.6,17.1,21.1,238,286,292,297,15.8,0,0,0,0,11.9,14.7,17.1,15.1,0.164,0.173,0.197,0.234,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26T02:00,12.6,78,0.00,0,0.01,5.4,13.9,16.2,20.9,233,287,291,297,15.1,0,0,0,0,11.2,14.1,16.8,15.1,0.166,0.174,0.197,0.234,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
